expert_id,decode_r2,encode_linear_r2,encode_periodic_r2,periodic_gain,dim0_corr,dim0_linear_r2,dim0_periodic_r2,dim1_corr,dim1_linear_r2,dim1_periodic_r2,dim2_corr,dim2_linear_r2,dim2_periodic_r2
0,0.00044198744046597405,0.00011008812954856524,0.00021645406986670057,0.00010636594031813533,-0.0029580739434374942,8.750201454632567e-06,9.184497428660343e-05,-0.0157398812479082,0.00024774386169812423,0.00035994316379817093,-0.008588965333092526,7.377032549293894e-05,0.00019757407151532735
1,1.498040482772467e-07,6.953934380179068e-08,0.0002173667847995923,0.0002172972454557905,-0.0001174422210240414,1.379267533518913e-08,0.00021370147832977526,-0.0003358751761913248,1.1281213385672118e-07,0.00026170731631258715,-0.0002863795078474138,8.201322221346175e-08,0.00017669155975641448
2,4.270972095865577e-05,8.015010027451197e-06,0.00036876599277391175,0.00036075098274646056,-0.0016967249376282046,2.878875514089607e-06,0.0003710633876374825,-0.0034311735055880827,1.1772951625244055e-05,0.000325058956017088,-0.003064833265124221,9.39320294301993e-06,0.0004101756346671648
3,0.00019283652448831567,5.8352142338883674e-05,0.0001919478137990168,0.00013359567146013312,-0.0011774969021567082,1.3864989545364637e-06,0.0001135307454925849,-0.004046644746819063,1.6375333706908357e-05,0.00013271354093313814,0.012541714171332097,0.0001572945943552062,0.0003295991549713273
4,9.535198270294032e-05,2.9938964598574813e-05,0.00012567044637930755,9.573148178073274e-05,0.0004453299522419548,1.9831876640896695e-07,4.3697869921976995e-05,0.0016690878833802924,2.78585436275236e-06,0.00010538418934613603,0.009318407625063755,8.683272066656311e-05,0.0002279292798698096
5,0.00010680397219842153,4.1211413118931915e-05,0.00017874438084641842,0.0001375329677274865,0.004702633550654176,2.2114762311509217e-05,0.00013127525334932777,0.008321363299610078,6.924508716377176e-05,0.00017379391966620972,0.0056810553492480514,3.2274389881514765e-05,0.00023116396952371776
6,0.00026472576681291216,8.521447824764532e-05,0.00030858399536852027,0.00022336951712087494,-0.008909120497880339,7.937242804578748e-05,0.00038372644648188015,-0.0009285140002966302,8.621382490137108e-07,0.0001538909473663974,-0.013244201314088775,0.00017540886844813475,0.0003881345922572832
7,0.0003075827358192118,0.0001104976474549287,0.00040433938848549733,0.00029384174103056865,0.016535248589168675,0.0002734144459055621,0.000405530315147562,0.005456036769529447,2.9768337230895447e-05,0.0005372096749814981,0.005320729200813534,2.831015922832858e-05,0.0002702781753274319
8,0.0013557283055533054,0.0004224683229902733,0.0009903164539384706,0.0005678481309481973,0.025877180913792163,0.0006696284920449935,0.001047206286060809,0.0188768455977649,0.0003563352997220104,0.0006275497904959515,0.015538377560214534,0.00024144117720381608,0.001296193285258651
9,0.0003364568567980619,6.036567711357558e-05,0.0001762568377955779,0.00011589116068200234,-0.003972986060396495,1.5784618235925585e-05,9.614895528664569e-05,-0.00725366540248883,5.2615661771171496e-05,0.00019970422725268389,-0.010615872612911114,0.00011269675133362966,0.00023291733084740418
