expert_id,decode_r2,encode_linear_r2,encode_periodic_r2,periodic_gain,dim0_corr,dim0_linear_r2,dim0_periodic_r2,dim1_corr,dim1_linear_r2,dim1_periodic_r2,dim2_corr,dim2_linear_r2,dim2_periodic_r2
0,9.222908417449993e-05,1.731004045231928e-05,0.00015230668210804618,0.0001349966416557269,-0.006950502814879275,4.830948937994961e-05,0.00022492512123062358,-0.0006149047335119986,3.781078317111053e-07,0.00011935812515129207,-0.001800701014954864,3.242524145297132e-06,0.00011263679994222286
1,0.0013562827940630795,0.0008532436588080857,0.0013916989906831805,0.0005384553318750948,0.034515377187998096,0.0011913112624296618,0.0016090640951964552,-0.023579548927369163,0.0005559951276182806,0.001371980048783028,0.02850306275431261,0.0008124245863763147,0.001194052828070058
2,0.001412012660641726,0.0003905768585905263,0.0009414856556682061,0.0005509087970776798,-0.013536566945462231,0.00018323864466884832,0.0004610207791735377,-0.015624912731800998,0.0002441378978760289,0.0010124823794228632,0.027282852366026723,0.0007443540332267018,0.0013509538084082173
3,5.144060515349658e-05,1.0247467441752237e-05,0.00021817356775977181,0.00020792610031801959,0.004497321490516824,2.0225900589809775e-05,0.0002176593997961218,-0.0018031592957154202,3.251383445701528e-06,0.00021129440791245457,-0.002695388337476764,7.265118289745409e-06,0.00022556689557073906
4,0.00021501571382098739,3.878613409550683e-05,0.0002530805804076275,0.00021429444631212066,-0.005323867969371145,2.8343570155353603e-05,0.00026155493281032616,0.0034092603463478127,1.1623056109244523e-05,9.738869989950327e-05,0.008740238899600909,7.639177602192238e-05,0.00040029810851305303
5,0.009841120927103209,0.0034457173517514392,0.004521995563465257,0.0010762782117138179,-0.02426202754268194,0.0005886459804820277,0.0009197564064270525,0.09846842556186328,0.00969603083263193,0.012237864216299243,0.007243979717012627,5.247524214035959e-05,0.0004083660676694745
6,7.065602957001538e-05,2.0808359355325063e-05,0.00013000878095355736,0.0001092004215982323,0.0025585103692293194,6.54597530969081e-06,0.00012544600749009316,0.002014930689440339,4.059945683088095e-06,0.0001487673836034764,-0.007198552429023785,5.181915707319629e-05,0.00011581295176710249
7,0.0004645756436645332,0.00016711011519758104,0.00039157112364610985,0.00022446100844852881,0.014369718928025157,0.0002064888220703054,0.00038081887596774777,0.011091841216567063,0.00012302894157356636,0.00036875535156610795,-0.013107729854888004,0.0001718125819488714,0.0004251391434044738
8,0.0014247795502619898,0.000492912990931719,0.0029928803903620884,0.0024999673994303695,-0.01825227538630107,0.0003331455567772146,0.0016928646017058124,-0.03327271277725536,0.0011070734155574913,0.002315183771149254,-0.006206448296785506,3.852000046045134e-05,0.004970592798231199
9,0.006387865143763771,0.0028620962521028748,0.003356372010194897,0.0004942757580920221,0.03934467653206445,0.0015480035714122709,0.002323204112784194,-0.028828856652740213,0.0008311029759041633,0.0009545848073398977,-0.07878567261242451,0.00620718220899219,0.006791327110460599
