expert_id,decode_r2,encode_linear_r2,encode_periodic_r2,periodic_gain,dim0_corr,dim0_linear_r2,dim0_periodic_r2,dim1_corr,dim1_linear_r2,dim1_periodic_r2,dim2_corr,dim2_linear_r2,dim2_periodic_r2
0,-3.2212830142003845,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
1,0.0023940705947924634,0.0005545198756602051,0.0010537420944783198,0.0004992222188181147,-0.008340097234335478,6.955722187840241e-05,0.00032290953263613975,0.027014387484058797,0.0007297771311389756,0.0012205631124628802,-0.029397708651578598,0.0008642252739632372,0.0016177536383359392
2,4.0524606705005795e-05,1.3697480583996224e-05,0.0002536790967997045,0.0002399816162157083,-0.0017346919441894946,3.0091561411538237e-06,0.00013456763592967214,-0.00395350712004337,1.563021854855684e-05,0.00023393202940025226,-0.004738466741714796,2.245306706227801e-05,0.0003925376250691892
3,0.0004712686018797374,8.877268795215443e-05,0.0004548819658056387,0.0003661092778534843,-0.006961637097038792,4.8464391070757173e-05,0.00018817336971599374,0.013164997173901249,0.00017331715058865882,0.000655964798849995,0.006673568925003857,4.453652219704729e-05,0.0005205077288509274
4,0.0001052452878825827,3.5818195532814436e-05,0.00028367283904917606,0.0002478546435163616,0.00959876110679113,9.213621478498801e-05,0.00038937255352988753,-0.003415945392867882,1.1668682927568064e-05,0.0002694990410614384,0.0019104158934779417,3.6496888858872367e-06,0.00019214692255620225
5,0.00021771086901445358,8.415494935098966e-05,0.0006291728524190354,0.0005450179030680458,0.00716512179092926,5.1338970278980156e-05,0.00036791321934859234,0.007857189214456202,6.173542235199392e-05,0.0008240716160897721,-0.011806373508497139,0.0001393904554219949,0.0006955337218187418
6,4.749332353914948e-05,2.3483203045053063e-05,0.00027099487091645597,0.0002475116678714029,-0.0036457979644715483,1.3291842797746867e-05,0.00044553853270778987,-0.004672422967514635,2.1831536386796024e-05,0.00013304228733024281,-0.005943587296507874,3.5326229950616295e-05,0.00023440379271133516
7,9.59896971011176e-05,2.731243493965992e-05,0.00014699979027184748,0.00011968735533218756,-0.005374091136271577,2.8880855541202344e-05,0.00015702943590412133,-0.0017609951173014407,3.101103802971572e-06,0.00011605320336338654,0.007067909554802337,4.9955345474805846e-05,0.00016791673154803455
8,8.480318794734654e-05,4.420398036112753e-05,0.00016168639669122964,0.00011748241633010212,-0.007809921627372124,6.099487582567065e-05,0.0002827585289978396,0.008429615675612888,7.105842043830801e-05,0.0001594825148477641,-0.0007474254606603194,5.586448194039306e-07,4.281814622808522e-05
9,-3.2212830142003845,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
10,5.150554159372156e-05,9.822812808220801e-06,0.00017238785342462334,0.00016256504061640253,-0.0038660762647946593,1.494654568512388e-05,0.0002072431262020169,0.003105929603218011,9.646798699969317e-06,0.0001551773993726524,-0.002207961512157129,4.8750940395692055e-06,0.0001547430346992007
11,-3.2212830142003845,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
12,0.0005610900512138528,0.0001584947999462294,0.000500001674887803,0.0003415068749415736,-0.009269842529101473,8.592998051426548e-05,0.0005118732932433145,0.009974640359824746,9.949345030790813e-05,0.0004130140082960754,0.017031176383811904,0.00029006096901651457,0.000575117723124019
13,0.0002969425318225527,8.979346211905141e-05,0.0003010704608923387,0.00021127699877328726,-0.004371557737954408,1.91105170566086e-05,0.00016549629027895474,-0.0037740064468202287,1.4243124660917594e-05,0.00022914481096836248,-0.015363161934956864,0.00023602674463962803,0.0005085702814296988
14,0.00020098242077326578,8.663856508239753e-05,0.00046072364388819825,0.0003740850788058007,-0.01136929812627445,0.00012926093988441245,0.0007695714926285735,-0.005368643528151399,2.8822333332567673e-05,0.0001720826755358118,-0.010091205182235184,0.00010183242203021248,0.0004405167635002094
15,0.00011082791279604098,3.390983653295265e-05,0.00032531491518054495,0.0002914050786475923,0.0018436992853094543,3.3992270549454418e-06,0.0006185870631029156,0.009554317440009993,9.128498174393318e-05,0.00016960594293347064,0.0026542985514242026,7.045300799979337e-06,0.0001877517395052486
16,0.0006721479848622591,0.0001589478014936511,0.0012354440968486886,0.0010764962953550374,-0.0202701695727545,0.000410879774508377,0.001119633521014296,0.005175704845668902,2.6787920649695707e-05,0.0013653747020891949,-0.006259050193348135,3.9175709322880614e-05,0.0012213240674425752
17,-3.2212830142003845,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
18,-3.2212830142003845,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
19,0.00017328422131301924,7.679430816235715e-05,0.00021572633113871772,0.0001389320229763606,0.012241081720008401,0.0001498440816761759,0.00020993101995592234,-0.004477048478991948,2.0043963083304916e-05,0.0001627280426922395,-0.007777845442538009,6.04948797275906e-05,0.0002745199307679913
20,0.00022007350917241375,0.00012221853616600775,0.00044063798183198905,0.0003184194456659813,0.012408426879457785,0.0001539690576229935,0.000509640405904066,0.012473416586115582,0.00015558612133059757,0.0005263477857362364,-0.007556482617227165,5.7100429544432174e-05,0.00028592575385566477
21,5.806420598863937e-05,2.2862455618037163e-05,0.00012819236487711846,0.0001053299092590813,-0.004911345544861998,2.412131506124293e-05,0.0001062806369017677,-0.0021314701074700536,4.543164819237333e-06,0.0001281336424536761,-0.006318456059357749,3.992288697363122e-05,0.00015016281527591158
22,0.00025909309250937707,9.995011044387307e-05,0.0002673403013280599,0.00016739019088418683,0.0014385125938896647,2.0693184827891287e-06,3.9058389905366475e-05,0.015775965930615924,0.0002488811010440406,0.0003638770899536681,0.006992847188725415,4.8899911804789475e-05,0.00039908542412514514
23,0.000995198097741401,0.0003479346096766737,0.0006848816501372849,0.00033694704046061114,-0.009598320915576596,9.212776439848636e-05,0.00042928662334562606,0.02586921093126086,0.0006692160742060027,0.000901947022555416,0.016806546058770824,0.00028245999042553205,0.0007234113045108126
24,-3.2212830142003845,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
25,0.0001999766149916038,2.237226827765208e-05,0.00015502092307232798,0.0001326486547946759,-0.0012648510376765778,1.5998481474044368e-06,0.00024015569953683702,0.000499087965181186,2.490887971440259e-07,5.3717621447679775e-05,0.00807885312953226,6.526786788840777e-05,0.00017118944823246718
26,6.822363693770317e-05,3.290351834854081e-05,0.000318588937930057,0.00028568541958151616,0.004752199818308605,2.258340311289686e-05,0.00022301593270834807,0.006670266566689537,4.449245607096586e-05,0.0003396745317326699,0.005624472940811074,3.163469586175971e-05,0.0003930763493491529
27,0.00029284687483976946,8.763365324312063e-05,0.00019535694441915238,0.00010772329117603176,0.009852633584940313,9.707438855899309e-05,0.00023801582358795592,0.01287697611190535,0.0001658165137867762,0.00021508706822181978,-0.00010028650879899299,1.0057383592609881e-08,0.00013296794144768143
28,0.0002721579050752876,0.00011932807900697877,0.00031270638369418347,0.00019337830468720468,0.010625607107821301,0.00011290352640980217,0.0004367512227848591,-0.015497468248788872,0.00024017152212263415,0.0004017084627176981,-0.0022156688581481663,4.9091884884999715e-06,9.965946557999317e-05
29,0.0006074949170311594,0.00021589228935621949,0.0007616432577314999,0.0005457509683752804,-0.020397156065027452,0.00041604397554118044,0.0007736118489921617,0.014993293163666314,0.00022479883989179328,0.0004946491533878161,-0.002614202103042464,6.8340526356847064e-06,0.0010166687708145217
30,0.004477542989735683,0.0017365542311392757,0.004059408124743295,0.0023228538936040195,-0.054590634356789756,0.0029801373594769975,0.005085109643214625,-0.04704637051789916,0.0022133609789073416,0.0036882637752820857,-0.004020491889496692,1.6164355033487787e-05,0.003404850955733174
31,0.002448065352873008,0.0019769854946027157,0.012571267353629975,0.01059428185902726,0.04285701119875607,0.001836723408889962,0.010125785322181224,0.04661746292573035,0.0021731878496320522,0.014814818470303082,0.043829729924863656,0.0019210452252861332,0.012773198268405617
32,0.0001895957526298897,5.109119294747592e-05,0.00020517223206240054,0.00015408103911492463,-0.001019168348631494,1.0387041226023186e-06,0.00020691690607188562,0.0117809771397002,0.000138791422365947,0.00021566888312518628,0.0036665313790562966,1.3443452353878449e-05,0.00019293090699012971
33,0.00016459364294063583,4.183506327404274e-05,0.00016917511276655825,0.0001273400494925155,-0.0026654956796604828,7.104867218665767e-06,0.00015449069660822268,0.003739003000763726,1.3980143439451531e-05,0.00013483970890082464,0.010218619239617529,0.00010442017916401092,0.0002181949327906274
34,2.9803347395995772e-05,1.81601634983893e-05,0.0001568060130175223,0.000138645849519133,0.0048753169294098635,2.3768715162297838e-05,0.00015319643734612587,0.0048643607863418726,2.366200585968148e-05,0.00013733707389373961,-0.0026551401983755645,7.049769473188583e-06,0.00017988452781270148
35,4.4223584291125384e-05,1.4530763024267479e-05,0.0001367833525266112,0.00012225258950234372,-0.0034984133815597184,1.2238896187954929e-05,0.00017371889737716195,-0.004811134547399657,2.3147015633218082e-05,0.0001390698420695724,0.0028646775127722044,8.206377251629426e-06,9.75613181330992e-05
36,8.505610062137237e-05,2.507824151683676e-05,0.00021998460250016727,0.0001949063609833305,0.0064660219335198575,4.1809439644713287e-05,0.00024880775542879263,0.003746385241785567,1.4035402379874995e-05,0.00020764542906437367,0.004403394432234869,1.9389882525921998e-05,0.0002035006230073355
37,9.46479886720919e-05,3.709445955861016e-05,0.00019236291269908445,0.0001552684531404743,-0.0012360762373943744,1.527884464724849e-06,0.00010596564738174497,0.006850413844249475,4.6928169837756606e-05,0.00013134009748749786,-0.007926368927384861,6.282732437334904e-05,0.00033978299322801053
38,-3.2212830142003845,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
39,0.00021358731515153107,6.850470913947564e-05,0.00018371699786823292,0.00011521228872875729,-0.005049622312777039,2.549868550183465e-05,0.00014679744805901063,-0.011189536034845786,0.00012520571667551383,0.0002550462088795058,0.007403359051189745,5.480972524107841e-05,0.00014930733666618234
40,0.0003562148869606929,0.00012894958351143218,0.0006421733256869455,0.0005132237421755134,0.0028298551499272933,8.008080169430443e-06,0.000846274175741013,-0.005529579753718677,3.0576252252445535e-05,0.0002634431919610325,-0.018661843909763068,0.0003482644181124206,0.000816802609358791
41,0.0010319444636874842,0.00041970951287058816,0.0010284909489079268,0.0006087814360373387,-0.007463831795196485,5.5708785066888034e-05,0.0006698060106765658,0.02969261337027933,0.0008816512887569461,0.0016604683982289759,0.01793790580831826,0.0003217684647879304,0.0007551984378182386
42,0.00036833919176870733,9.709861131372104e-05,0.00024087657929949824,0.0001437779679857772,-0.0035703508396077643,1.2747405118251898e-05,0.00014612496678667597,-0.012887757967003059,0.00016609430541625336,0.000329670452818398,-0.010604438853925804,0.00011245412340665784,0.00024683431829342073
43,0.0005645947987714672,0.0003884911264766533,0.0031358034989814967,0.0027473123725048434,-0.022440579534415857,0.0005035796098404877,0.0038119690207042423,-0.01015183823123399,0.00010305981947333898,0.0026907909732581947,0.023639668993366097,0.0005588339501161332,0.0029046505029820535
44,-3.2212830142003845,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
45,2.830455502533802e-05,9.985107275086355e-06,0.0005156794254865815,0.0005056943182114951,-0.0019320291529278176,3.732736647998891e-06,0.00013267401398520118,-0.0030477958073961173,9.28905928387902e-06,0.0007113289354203634,-0.004115036560387903,1.693352589338115e-05,0.00070303532705418
46,4.693752195017442e-05,1.2305318224085463e-05,0.00014993281860586904,0.0001376275003817836,0.0009993142328504642,9.986289362107215e-07,0.0001476439177290345,-0.0014353222547323842,2.060149975058323e-06,5.4589713816555197e-05,-0.0058186919287034145,3.3857175760987346e-05,0.0002475648242720174
47,0.00030078443590397796,0.00010994386693722695,0.0004202537441976295,0.00031030987726040255,0.004996192203793821,2.4961936537448715e-05,0.00046059588773483817,-0.002951713213509663,8.712610895078576e-06,0.00020022162927191278,0.017209214199933372,0.00029615705337915355,0.0005999437155861376
